id,barcode,name,spec,unit,price,brand,supplier,made_in,discount,inventory,expiration_data,product_location
2045,6914828000071,纯白美容护肤香皂118g/块  72块/箱  净含量8.5kg/箱,118g/块  72块/箱  净含量8.,块,2.6,千里光,柳州市千里光日用化工有限责任公司,梧州,0.9,46,2027-07-08,H
2046,6914828000057,纸包装千里光香皂80g/块  120块/箱  净含量9.6kg/箱,80g/块  120块/箱  净含量9.,块,1.1,千里光,柳州市千里光日用化工有限责任公司,柳州,1.0,29,2026-09-28,G
2047,6915127000083,AERO-PJJ-1-50A,42.5*39*53,台,26.9,潘兴爱奴,深圳市宝安潘兴净水器厂,深圳,1.0,21,2027-01-05,H
2048,6915566010506,鱼油软胶囊,21.6g/盒,盒,501.0,康富来,广东康富来药业有限公司,广东顺德,1.0,27,2027-07-28,D
2049,6914887000593,四洲紫菜米条(BBQ味)40G,40G,包,5.0,四洲,四洲制果(深圳)有限公司,汕头,1.0,34,2027-08-05,A
2050,6915120100513,特一粉,5kg,袋,27.5,民天,济南民天面粉有限责任公司,山东,0.9,42,2027-05-24,F
2051,6915452000512,局油染发膏5#,200G,盒,68.0,伕侬丝,厦门市伕侬丝化妆品厂,厦门,1.0,35,2026-10-11,G
2052,6914775003323,人字牌铁锌钙口服液 70ml*8,"70ml*8,以复合氨基酸粉、葡萄糖酸亚",盒,48.8,人字牌,广州佳怡宝保健食品有限公司,广东,1.0,40,2027-09-11,G
2053,6914887000180,四洲紫菜脆果,13g,包,9.2,四洲,四洲制果(深圳)有限公司,广东,1.0,21,2026-09-05,G
2054,6915389900107,硬质炒锅,PC36C1,只,219.0,苏泊尔,浙江苏泊尔股份有限公司,浙江,1.0,43,2026-12-20,D
2055,6914887000562,四洲紫菜米条（照烧鳗鱼味）13G,13G,包,1.6,四洲,四洲制果(深圳)有限公司,汕头,1.0,44,2027-05-28,A
2056,6914782109179,【体验店2】熊博士嘟笛糖汽水味60g（徐福记）,60克,袋,4.2,徐福记,东莞徐记食品有限公司,东莞,1.0,21,2027-04-16,B
2057,6915452000543,局油染发膏5#,120ML,盒,43.0,伕侬丝,厦门市伕侬丝化妆品厂,厦门,1.0,41,2027-06-01,H
2058,6914394888950,A+2段较大婴儿配方奶粉,400g/袋,包,16.4,和氏,陕西和氏乳品有限公司,陕西,1.0,26,2026-11-08,D
2059,6914621001244,台扇D313T3,--,台,98.0,艾美特,艾美特电器(深圳)有限公司,广东	顺德	,1.0,35,2027-07-04,H
2060,6915051780099,云雾特级鐡観音300克（6罐X50克）,300克（6罐X50克）,盒,288.0,云雾,武汉市云雾茶叶有限公司,303,1.0,26,2027-04-30,A
2061,6915452000017,局油染发膏1#,200G,盒,48.0,伕侬丝,厦门市伕侬丝化妆品厂,厦门,1.0,37,2027-08-12,E
2062,6914394604307,新3段幼童奶粉,900g/听,罐,93.3,和氏,陕西和氏乳品有限公司,陕西,1.0,33,2027-06-07,C
2063,6915051780112,云雾特级大红袍250克（5听X50克）,250克（5听X50克）,盒,328.0,云雾,武汉市云雾茶叶有限公司,303,1.0,34,2027-01-24,B
2064,6914789016890,【体验店3】保宁醋（袋装）400ml,1*400ML/瓶,袋,2.8,保宁,四川保宁醋有限公司,阆中,1.0,39,2026-09-16,D
2065,6914394888622,和杺富硒高钙中老年配方羊奶粉,400g/盒,袋,10.8,和杺,陕西和氏乳品有限公司,地,1.0,50,2027-05-16,C
2066,6914358339030,52度杏花村酒家酒,450ml,瓶,58.0,杏花村,山西杏花村汾酒集团有限责任公司,山西,1.0,25,2027-01-01,C
2067,6914522189188,复方锌布颗粒剂,葡萄糖酸锌0.1克，布洛芬0.15克，马,盒,12.0,臣功再欣,南京臣功制药股份有限公司,南京臣功,1.0,24,2027-09-25,G
2068,6914782109155,徐福记熊博士彩豆糖Q弹果汁软糖儿童糖果60g袋装 休闲零食品,60克,包,3.0,熊博士,东莞徐记食品有限公司,东莞,1.0,22,2026-09-28,E
2069,6914887000432,四洲迷你蛋卷,13g,包,12.6,四洲,四洲制果(深圳)有限公司,广东,1.0,40,2027-09-10,G
2070,6915051780044,云雾特级鐡観音400克（4听X100克）,400克（4听X100克）,盒,108.0,云雾,武汉市云雾茶叶有限公司,303,1.0,22,2027-05-10,D
2071,6914394888776,FDPA福达平安中老年配方羊奶粉,400g/盒,袋,10.5,福达平安,陕西和氏乳品有限公司,陕西,1.0,42,2027-08-12,C
2072,6914887000203,四洲紫菜脆果,40G,包,5.2,四洲,四洲制果(深圳)有限公司,广东,1.0,32,2026-09-25,G
2073,6914059000017,银安淡泉其他包装饮用水,600ml,瓶,1.0,银安淡泉,广西银安天然饮料有限责任公司,空,0.9,25,2027-09-19,E
2074,6914068004730,JR059-02 洁柔布艺（圆点）180抽抽取式纸面巾（5包装）,200*135mm*180抽*2层,提,12.9,洁柔,中顺洁柔纸业股份有限公司,中山,1.0,25,2026-10-03,E
2075,6914394888660,元恩富硒高钙中老年配方羊奶粉,300g/盒,袋,0.0,元恩,陕西和氏乳品有限公司,地,0.8,31,2027-05-02,H
2076,6914782109131,徐福记熊博士橡皮糖莓果味60g,60克,包,3.5,徐福记,东莞徐记食品有限公司,东莞,1.0,25,2027-03-26,H
2077,6914068005584,SF005-01蓝太阳350g方巾平切纸,210mm×160mm×单层,包,8.0,太阳,中顺洁柔纸业股份有限公司,广东,1.0,24,2027-05-30,G
2078,6914159000184,清开灵颗粒,"每小袋 10g ,每中袋10小袋。",包,7.5,明兴,广州白云山明兴制药有限公司,广州,1.0,43,2026-09-11,D
2079,6914394888165,V+钙铁锌配方奶粉,350g/袋,包,18.9,和氏,陕西和氏乳品有限公司,陕西,1.0,29,2026-12-18,D
2080,6914644815019,红鸟e速亮鞋油 黑 75ml,75ml,瓶,9.6,红鸟,奇伟日用化学(天津)有限公司,天津,0.9,37,2026-10-26,A
2081,6914887000296,四洲紫菜脆圈,40G,包,5.0,四洲,四洲制果(深圳)有限公司,广东,1.0,47,2026-12-30,E
2082,6914068002354,SR024太阳150抽抽取式纸面巾,200*167mm*150抽*2层,盒,3.92,太阳,中顺洁柔纸业股份有限公司,成都,1.0,30,2027-09-05,F
2083,6914068008677,洁柔布艺（圆点）超迷你型手纸帕,1*18=18包/条（7张3层）,条,6.5,洁柔,中顺洁柔纸业股份有限公司,中山,1.0,27,2027-09-22,E
2084,6913936000157,44度2L景芝桶白酒标,2000ml,桶,10.9,景芝,山东景芝酒业股份有限公司,安丘,1.0,21,2026-11-16,F
2085,6914394888608,V+全脂奶粉,350g/袋,袋,11.8,和氏,陕西和氏乳品有限公司,地,1.0,35,2027-07-10,H
2086,6914215000028,成田 复方倍氯米松樟脑乳膏,10g,支,3.5,成田,湖北成田制药股份有限公司,湖北成田,1.0,23,2026-09-30,D
2087,6914059000024,银安淡泉其他包装饮用水,350ml,瓶,36.0,银安淡泉,广西银安天然饮料有限责任公司,空,1.0,20,2027-07-21,H
2088,6914358347721,42度杏花村仙子酒浓香,2*450ml,合,108.0,杏花村,山西杏花村汾酒集团有限责任公司,山西,1.0,33,2027-02-22,C
2089,6914199195550,四星五琼浆,-,盒,66.1,五琼浆,江苏五琼浆酒业有限公司,江苏,0.7,23,2027-08-15,C
2090,6914358332222,42度杏花酒家,450ml,瓶,438.0,杏花村,山西杏花村汾酒集团有限责任公司,山西,1.0,42,2027-08-23,B
2091,6914394888592,北欧莎能羊金装孕妇配方羊奶粉,800g/听,袋,398.0,和氏北欧莎能羊,陕西和氏乳品有限公司,地,1.0,32,2027-08-04,E
2092,6914068009599,HCR003-03香港洁柔C&S180抽抽取式纸面巾（5包装）,200*155mm*180抽*2层,条,23.8,洁柔,中顺洁柔纸业股份有限公司,中山,1.0,37,2027-07-30,B
2093,6914789066666,一级袋装保宁醋（400ML）,1*400ML,袋,3.4,保宁,四川保宁醋有限公司,四川,0.8,43,2027-08-08,C
2094,6913689001906,酱油 玉兔800ml黄豆酱油,800ml,瓶,4.9,玉兔,山东玉兔食品股份有限公司,山东,0.9,39,2027-07-15,A
2095,6914068000473,洁柔布艺圆点盒巾 120抽*2层,200*192MM*120抽*2层,盒,4.8,洁柔,中顺洁柔纸业股份有限公司,广东,1.0,24,2026-12-15,E
2096,6914068005867,洁柔青春校园卷纸卫生纸(2卷装)JJ007-01,2卷装,包,4.0,洁柔,中顺洁柔纸业股份有限公司,广东,1.0,46,2027-05-27,H
2097,6913897422777,传统椰子糖,200g,袋,7.3,椰海,文昌椰海食品有限公司,海南,1.0,38,2026-11-15,C
2098,6913834238881,郝思嘉经典时光核桃乳,240ml,瓶,6.5,郝思嘉,云南力奥天然饮品有限公司,云南,1.0,27,2026-10-02,D
2099,6914068008653,JH010-02洁柔蝴蝶120抽盒装纸面巾（5盒装）,200*192mm*120抽*2层,盒,23.0,洁柔,中顺洁柔纸业股份有限公司,广东,1.0,41,2027-05-29,D
2100,6914068008417,CJ002-09洁柔C&S卷纸卫生纸（10卷装）,103*138mm/节（三层）,提,34.0,洁柔,中顺洁柔纸业股份有限公司,广东,1.0,40,2026-11-27,H
2101,6913860522084,金鑫小角楼酒,52度500mL*6,盒,28.8,小角楼,四川远鸿小角楼酒业有限公司,四川,1.0,35,2026-10-14,A
2102,6914358334387,46度浓香型一坛香酒,475mL,坛,0.0,杏花村,山西杏花村汾酒集团有限责任公司,山西,1.0,42,2027-05-01,D
2103,6914789001056,二级保宁醋（430ML),430ml,瓶,5.5,保宁,四川保宁醋有限公司,阆中,0.9,28,2026-09-17,B
2104,6914789001070,“醋美人”牌保宁醋饮品(礼盒）,1*350ML,瓶,4.81,保宁,四川保宁醋有限公司,四川,1.0,36,2026-09-25,B
2105,6913500110077,老庞家胡椒粉调味料40克,40克,瓶,5.9,老庞家,山东庞大调味食品有限公司,山东,0.9,47,2026-12-30,H
2106,6913801100289,藕粉 秦老太加钙藕粉630g,630g,袋,32.0,秦老太,山东秦老太食品有限公司,山东,1.0,37,2027-03-26,D
2107,6913860040953,品罐罐香小角楼酒,52度500mL*6,瓶,138.0,小角楼,四川远鸿小角楼酒业有限公司,平昌,1.0,44,2026-09-15,F
2108,6913405645568,阿尔发杏仁露礼合12*240ml,12*240ml,盒,39.9,阿尔发,天津阿尔发保健品有限公司,天津,1.0,37,2027-04-25,B
2109,6913897429677,200克椰海芒果糕,200g,筒,15.0,椰海,文昌椰海食品有限公司,海南,1.0,22,2027-06-30,F
2110,6913936000614,39°125mL景阳春小酒壶礼盒,礼盒，每盒十瓶，,盒,66.0,景阳春,山东景芝酒业股份有限公司,安丘,0.8,21,2027-09-19,H
2111,6913801100562,麦片谷物 秦老太加钙核桃燕麦600g,600g,袋,26.5,秦老太,山东秦老太食品有限公司,山东,1.0,26,2027-05-26,H
2112,6914068008431,CM003-12洁柔C&S迷你型纸手帕（6包装）,203mm*208mm*7片（四层）/包,条,3.3,洁柔,中顺洁柔纸业股份有限公司,54,0.9,29,2027-03-20,D
2113,6913405660660,阿尔发降糖饼干,480克(奶油味),袋,16.0,阿尔发,天津阿尔发保健品有限公司,天津,1.0,50,2027-07-20,G
2114,6913991300322,芬必得布洛芬缓释胶囊,0.3克,盒,15.0,中美史克,中美天津史克制药有限公司,中美史克,1.0,27,2027-01-24,E
2115,6913393105938,2.008kg丽涛柠檬活力嫩肤沐浴露,2008g/瓶,支,32.0,丽涛,霸王(广州)有限公司,广州,1.0,46,2027-09-11,F
2116,6913405670553,阿尔发营养麦片/560g*1,560克（20X28克）,袋,26.0,阿尔发,天津阿尔发保健品有限公司,天津,1.0,44,2026-10-04,H
2117,6913189536717,九制乌梅,粒状，塑料袋包装,袋,4.8,同享,广东同享食品有限公司,广东,1.0,22,2026-12-24,A
2118,6913351002002,北京烤鸭,800g,袋,66.0,红螺,北京红螺食品有限公司,北京,1.0,32,2027-01-19,B
2119,6913801100456,谷物麦片 秦老太维C水果麦片600g,600g,袋,26.5,秦老太,山东秦老太食品有限公司,山东,1.0,29,2026-09-26,H
2120,6913936000607,55度3L景芝老白干,牛皮纸箱，每箱六桶，透明桶，有提把，贴商,桶,46.0,景芝,山东景芝酒业股份有限公司,山东,1.0,33,2026-09-30,H
2121,6912973400043,160g沙嗲味牛肉粒(香),160克,袋,21.5,台尚,上海台尚食品有限公司,上海,1.0,44,2027-09-07,B
2122,6913189537424,润喉梅,粒状，塑料罐装,瓶,7.5,同享,广东同享食品有限公司,常熟,1.0,23,2027-05-31,C
2123,6913936000065,39°3号景阳春 500ml,500ml,瓶,9.9,景阳春,山东景芝酒业股份有限公司,安丘,1.0,32,2026-10-10,D
2124,6914068009582,CR001洁柔C&S215抽抽取式纸面巾,200mm*155mm*215抽（二层）,包,4.9,洁柔,中顺洁柔纸业股份有限公司,广东,1.0,24,2027-04-05,B
2125,6913189535574,九制梅肉,粒状，塑料袋包装,袋,8.2,同享,广东同享食品有限公司,广东,1.0,39,2027-04-04,A
2126,6913775120726,42度红精品紫塞,500ml/盒,瓶,119.0,板城,承德乾隆醉酒业有限责任公司,贵州,1.0,42,2026-09-20,H
2127,6913351000305,1100g红螺北京果脯,1100g,袋,76.0,红螺,北京红螺食品有限公司,237,1.0,49,2026-10-25,D
2128,6913481000305,7°P燕京精品本生啤酒商标,500ml,瓶,5.9,7°P燕京精品本生,燕京啤酒(浙江仙都)有限公司,浙江,1.0,23,2026-11-12,F
2129,6913500229892,老庞家清汤涮肥牛羊火锅料原味158g,158g/袋,袋,8.9,老庞家,山东庞大调味食品有限公司,山东,1.0,29,2026-10-15,A
2130,6913351003757,红螺果脯礼袋,898g,袋,55.2,红螺,北京红螺食品有限公司,237,1.0,24,2027-06-14,C
2131,6913351002705,红螺茯苓夹饼,28g,包,13.2,红螺,北京红螺食品有限公司,北京,1.0,31,2026-09-01,D
2132,6913435118100,50°新疆贡原浆酒,500ml,瓶,19.5,新安,新疆石河子新安酒业有限责任公司,新疆,1.0,35,2026-10-23,B
2133,6913775120412,42度龙印,500ml/盒,瓶,308.0,板城,承德乾隆醉酒业有限责任公司,贵州,1.0,50,2026-12-19,G
2134,6912505500074,鲜甜面酱,200克袋,袋,2.3,鼎丰,上海鼎丰酿造食品有限公司,上海,1.0,22,2027-01-09,G
2135,6912710041249,嘘嘘乐欢心棉柔纸尿裤中包装 XL,16片,包,35.8,嘘嘘乐,维达商贸有限公司,上海,1.0,31,2027-04-15,E
2136,6913189335815,同享杨梅,粒状，塑料袋包装,包,4.5,同享,广东同享食品有限公司,广东,0.9,43,2027-03-28,D
2137,6913393108045,200ml霸王乌发固发洗发液（终端）,200ml,瓶,16.5,霸王,霸王(广州)有限公司,广州,1.0,28,2027-02-06,A
2138,6913221010304,立顿黄牌精选红茶200g,200克（100包）1个独立装含25个茶,盒,45.8,立顿,联合利华食品(中国)有限公司,广东,0.9,32,2027-08-25,B
2139,6912657100139,陈年加饭酒,600*12,瓶,6.9,绍礼,浙江唐宋绍兴酒有限公司,浙江.绍兴,0.7,49,2027-01-12,C
2140,6912273000288,400g骏驰绿豆面,400克/扎,把,23.8,骏驰,广西五丰粮食集团有限公司,南宁,1.0,41,2026-10-01,C
2141,6913405670560,阿尔发消渴麦片,30g*20袋,袋,36.0,阿尔发,天津阿尔发保健品有限公司,天津,1.0,47,2027-01-12,C
2142,6913189535581,法国西梅,粒状，塑料袋包装,代,7.2,同享,广东同享食品有限公司,广东,0.9,50,2027-02-11,F
2143,6912282160041,非转基因玉米油,2L,瓶,35.0,盛洲,厦门中盛粮油集团有限公司,盛洲,1.0,46,2027-06-22,E
2144,6912669231883,虾仁菜脯,227克,瓶,6.5,玉蕾,汕头市玉蕾食品实业有限公司,汕头,0.8,34,2026-09-10,B
2145,6912003006009,雨具  天堂雨衣N211-2新套装雨披分体雨衣,230T春亚纺,套,60.0,天堂,杭州天堂伞业集团有限公司,杭州,1.0,35,2027-09-28,B
2146,6912003003183,318E花之心语,57cm×8k,把,98.0,天堂伞,杭州天堂伞业集团有限公司,杭州,1.0,32,2026-09-27,D
2147,6912501008550,小辣椒精品果汁牛肉160g袋装,160g,袋,29.8,小辣椒,上海海湾食品有限公司,上海,1.0,50,2026-10-27,F
2148,6912282140098,非转基因葵花油,5L/瓶,提,98.0,盛洲,厦门中盛粮油集团有限公司,厦门,0.9,26,2027-06-01,G
2149,6912657100634,唐宋老酒 三年花雕,500ml/瓶,瓶,7.9,绍礼,浙江唐宋绍兴酒有限公司,浙江	绍兴	,1.0,28,2026-11-01,D
2150,6912657100887,三年陈花雕（二送一）促销装,500*3*4,包,18.0,绍礼,浙江唐宋绍兴酒有限公司,浙江	绍兴	,1.0,29,2027-07-07,F
2151,6912501008567,小辣椒精品沙嗲牛肉160g袋装,160g,袋,32.3,小辣椒,上海海湾食品有限公司,上海,1.0,21,2027-08-06,F
2152,6912282120724,调和油,2.5L,瓶,36.8,盛洲,厦门中盛粮油集团有限公司,盛洲,1.0,20,2026-09-26,G
2153,6912501008598,小辣椒精品沙嗲猪肉160g袋装,160g,袋,32.0,小辣椒,上海海湾食品有限公司,上海,1.0,32,2026-09-30,F
2154,6912782410028,珍品河套老窖,500ML,瓶,76.95,内蒙古河套酒业集团股份有限公司,内蒙古河套酒业集团股份有限公司,浙江,1.0,30,2027-08-06,B
2155,6911858990082,惠通黄花什锦,12瓶*300g,瓶,8.8,惠通,四川省惠通食业有限责任公司,四川,0.9,30,2027-03-04,F
2156,6911996888784,莺歌幼滑型花生酱,340g,瓶,14.5,莺歌,山东莺歌食品有限公司,山东,1.0,43,2027-06-10,G
2157,6911988005410,散装称重蓝莓夹心派,散装称重,盒,73.18,达利园,达利食品集团有限公司,福建,1.0,32,2026-11-05,H
2158,6912830001017,46度五星秦池500ML,50202200,瓶,12.4,46%vol  500ml,山东秦池酒厂,四川,0.8,49,2027-08-06,C
2159,6912003003091,天堂雨伞,防水涂层,把,29.0,天堂伞,杭州天堂伞业集团有限公司,杭州,1.0,28,2026-11-17,A
2160,6912003003879,32173EWSM,57cm×8k,把,46.0,天堂伞,杭州天堂伞业集团有限公司,杭州,1.0,23,2026-11-25,B
2161,6912501008543,小辣椒精品香辣牛肉160g袋装,160g,袋子,25.9,小辣椒,上海海湾食品有限公司,上海,1.0,28,2027-06-06,B
2162,6912003001967,196E,57cm×8k直杆,把,32.5,天堂伞,杭州天堂伞业集团有限公司,上海,1.0,31,2027-09-09,A
2163,6912003023402,天堂_三折伞,防水涂层,把,137.0,天堂伞,杭州天堂伞业集团有限公司,杭州,1.0,32,2026-10-13,G
2164,6912003033494,天堂防紫外线伞,防紫外线,把,29.0,天堂伞,杭州天堂伞业集团有限公司,杭州,1.0,28,2027-08-23,F
2165,6912657101778,善元泰雕酒天雕八年,500*6/瓶,瓶,21.5,绍礼,浙江唐宋绍兴酒有限公司,浙江,1.0,26,2027-03-21,A
2166,6912657100603,唐宋老酒 六年花雕,500*12,瓶,13.9,绍礼,浙江唐宋绍兴酒有限公司,浙江	绍兴	,1.0,48,2027-08-06,H
2167,6912003001189,118E,60cm×8k,把,49.9,天堂伞,杭州天堂伞业集团有限公司,杭州,1.0,48,2027-07-29,G
2168,6911701820504,丽丽马铃薯片(香辣味)100g,袋,袋,6.1,其他,禾乃(石狮)食品有限公司,地,1.0,39,2027-04-30,E
2169,6911652235266,鳄鱼宝宝 芦荟润肤露200g/瓶,200ML/200ML,支,30.0,鳄鱼宝宝,广州丽信化妆品有限公司,广州,1.0,41,2027-02-19,D
2170,6911988005403,散装称重蓝莓注心派,散装称重,盒,76.46,达利园,达利食品集团有限公司,福建,0.9,48,2027-09-14,D
2171,6912003003008,300T,61cm×10K,把,29.8,天堂伞,杭州天堂伞业集团有限公司,浙江杭州,1.0,27,2027-07-16,E
2172,6912616000043,喜乐乳酸菌乳饮料95ml*12,600ml,瓶,17.9,喜乐,广州喜乐食品企业有限公司,广东,1.0,31,2027-05-22,D
2173,6912273000202,蛋蛋面,500克/扎,把,2.5,骏驰,广西五丰粮食集团有限公司,南宁,1.0,32,2027-05-26,D
2174,6911754102466,100g陈村粉红烧牛肉面,100g,包,1.3,陈村,佛山市顺德区春晓食品有限公司,番禺,1.0,29,2027-05-21,F
2175,6911567888953,东古烧烤汁(玻璃瓶)3084_215毫升,瓶,瓶,4.7,东古,鹤山市东古调味食品有限公司,广东,1.0,30,2027-07-14,G
2176,6911569001022,精肉王火腿肠,400克（40克*10）,袋,27.9,旺润,南京雨润食品有限公司,南京雨润,0.7,42,2027-08-28,F
2177,6911754102602,陈村过桥米线猪骨浓汤108g,80克,桶,3.9,陈村,佛山市顺德区春晓食品有限公司,广东,0.8,22,2027-07-05,B
2178,6911567881060,150ml东古一品鲜,瓶,瓶,2.8,东古,鹤山市东古调味食品有限公司,68,1.0,47,2027-09-09,F
2179,6911988004970,散装称重奶油夹心派,散装称重,盒,13.2,达利园,达利食品集团有限公司,福建,0.9,37,2027-09-03,E
2180,6911802000058,川东牌涪陵榨菜,128g,袋,1.5,川东,重庆市涪陵区大石鼓食品有限公司,重庆,1.0,44,2027-03-07,A
2181,6911860181683,西贝延缓型,10只装/盒,盒,10.0,西贝,河南省西贝橡胶有限公司,河南,1.0,20,2026-10-29,G
2182,6912003001547,天堂154D学生伞,防水涂层,把,27.9,天堂伞,杭州天堂伞业集团有限公司,杭州,1.0,30,2026-12-27,B
2183,6911754102572,陈村过桥米线香辣排骨100g,80克,桶,3.5,陈村,佛山市顺德区春晓食品有限公司,96,1.0,41,2027-08-19,E
2184,6911754102862,108G过桥米线酸辣味袋?,100克,包,2.0,陈村,佛山市顺德区春晓食品有限公司,顺德,1.0,44,2027-01-29,B
2185,6911567888380,东古百味鲜500ml,500ml,瓶,6.5,东古,鹤山市东古调味食品有限公司,广东,1.0,28,2027-05-14,H
2186,6911802000041,川东牌涪陵榨菜,128g,袋,1.5,川东,重庆市涪陵区大石鼓食品有限公司,重庆,1.0,20,2026-09-30,F
2187,6911754102596,陈村过桥米线酸辣牛肉味,80克,桶,3.5,陈村,佛山市顺德区春晓食品有限公司,96,1.0,21,2026-12-11,E
