id,barcode,name,spec,unit,price,brand,supplier,made_in
343283,6925019900971,精品塑盒NO0309副盒,94x70x25 cm,副,17.3,姚记,上海姚记扑克股份有限公司,上海
343322,6925042526582,工艺拖鞋,240mm,双,16.9,快鹿,江苏快鹿鞋业有限公司,江都
343337,6925042528920,高帮棉鞋,240mm,双,18.9,快鹿,江苏快鹿鞋业有限公司,江都
343346,6925042528814,平剪拖鞋,240mm,双,11.3,快鹿,江苏快鹿鞋业有限公司,江都
343374,6925009901551,天喔冰糖杨梅,150g,包,10.9,天喔,天喔食品(集团)有限公司,上海
343382,6925009904323,早早麦即食燕麦片（经典原味）,580g/580g,包,14.9,早早麦,天喔食品(集团)有限公司,上海
343412,6925009904279,天喔大颗西瓜子1000g,1千克,包,55,天喔,天喔食品(集团)有限公司,上海
343430,6925009900615,天喔话梅 150克,168G/瓶,袋,23.50,天喔,天喔食品(集团)有限公司,上海
343450,6925030000018,84消毒液,500g/瓶,瓶,3.8,天亘,西安市明德卫生化学品开发公司,西安
343487,6925042526032,快鹿KL2603轻便EVA拖,240mm,双,5.9,快鹿,江苏快鹿鞋业有限公司,江都
343517,6924964300652,靓派蛇胆清凉花露水,95ml,瓶,19.0,靓派,兴化市宝中宝化妆品有限公司,江苏
343536,6925009902947,盐津乌梅随身包45g,45g/袋,袋,10.0,天喔,天喔食品(集团)有限公司,上海
343537,6924985421466,杂物桶R2146,R2146,个,14.9,国平鸿盛,汕头市国平鸿盛塑料制品厂,汕头
343557,6925009902534,天喔盐津铺子（橄榄）230克,230g,袋,15.50,天喔,天喔食品(集团)有限公司,上海
343583,6925037900281,Amelie 石竹茶 30g/罐,30,双,17.9,Amelie,平阳县艾茗茶叶有限公司,广东
343587,6925042528869,加长玩具绒拖鞋,240mm,双,11.4,快鹿,江苏快鹿鞋业有限公司,江都
343592,6925051200138,原味燕麦麦片,1388A,包,17.5,金妹欢喜,汕头市金妹健康食品有限公司,汕头
343681,6924994120541,好家风柔情160卫生卷纸10卷装,160克10卷装,条,27.50,好家风,广东比伦生活用纸有限公司,广州
343705,6925019900247,姚记高级精品扑克1付,1付,付,2.50,姚记,上海姚记扑克股份有限公司,上海
343769,6925009904187,550g天喔夏威夷果,550克,包,62,天喔,天喔食品(集团)有限公司,上海
343808,6925009900578,天喔情人梅,210g,袋,15.9,天喔,天喔食品(集团)有限公司,上海
343823,6925009901469,天喔冰糖杨梅,250g,包,18,天喔,天喔食品(集团)有限公司,上海
343831,6925009904866,天喔煮瓜子,88g,包,2.7,天喔,天喔食品(集团)有限公司,上海
343915,6924953210023,秋然富硒香米,10KG,袋,78.00,秋然,黑龙江秋然米业有限公司,黑龙江
343919,6924975886411,小浣熊适掌双效型成人牙刷001,1支,支,6,小浣熊,福建省梦娇兰日用化学品有限公司,广州
344019,6924932628979,芳香电热蚊香液,65*50*100,瓶,10.50,正点,浙江正点实业有限公司,上海
344134,6925003400012,健乐合计算跳绳,9610,瓶,22.2,JIANLE,普宁市健乐文体制品有限公司,上海
344146,6925009902930,天喔盐津橄榄,45g,袋,2,天喔,天喔食品(集团)有限公司,上海
344169,6924912000078,归元炖鸡鸭汤料,108克,袋,8.8,健强牌,重庆市利健食品有限责任公司,地
344181,6924936830255,一大袋酸牛奶,230g,袋,3.00,得益,山东得益乳业股份有限公司,淄博
344286,6924950616484,月满好乖熟睡360夜用护围型棉柔丝薄,8片/包,包,7.50,月满好,杭州可悦卫生用品有限公司,浙江
344345,6924950616576,月满好乖熟睡320夜用8片,8片/包,包,7.48,月满好,杭州可悦卫生用品有限公司,杭州
344397,6925042528616,工艺拖鞋,240mm,双,9.9,快鹿,江苏快鹿鞋业有限公司,江都
344398,6925042528852,保暖两用窝拖鞋,240mm,双,52.9,快鹿,江苏快鹿鞋业有限公司,江都
344412,6925042526827,仿水貂毛口拖鞋,240mm,双,19.9,快鹿,江苏快鹿鞋业有限公司,江都
344546,6925032700046,糖水山楂,1250g,瓶,14.9,鑫盛,临朐县金鑫食品厂,临朐
344576,6924915700050,V7摄像机,套,瓶,16.2,dingfentech,东莞市鹰炜电子科技有限公司,佛山
344685,6924912000146,药膳鸡鸭乳鸽汤料,1*60/袋,袋,8.9,健强牌,重庆市綦江康乐食品厂,地
345220,6924874720151,蒲议180g玉米酥,180g,袋,6.6,蒲议,成都市蒲议食品有限公司,四川
345276,6924939155669,纯红花籽高级营养食用油,5升,瓶,¥140.00,塔原,中粮塔原红花(新疆)有限公司,新疆
345320,6924985422210,水瓢R2221,R2221,只,16.1,国平鸿盛,汕头市国平鸿盛塑料制品厂,汕头
345348,6924968100128,六六紅300滴油,300g,包,10.31,六六红,四川上冠食品有限公司,四川成都
345360,6924882446104,百事可乐  2L,2L,瓶,39.00,百事,南京百事可乐饮料有限公司,南京
345431,6924950616422,月满好乖熟睡纤巧棉柔表层夜用卫生巾360mm 5片,360mm 5片,包,7.50,月满好,杭州可悦卫生用品有限公司,杭州
345509,6924860699225,马帝尼天地礼盒700ML,700ML*6,盒,529.0,马帝尼,汕头市马尼奥酒业有限公司,法国
345674,6924912000061,清炖霸王鸡鸭煲汤料120克,120克,袋,7.7,健强牌,重庆市利健食品有限责任公司,地
345999,6924950616392,爽洁倍吸棉质丝薄夜用8片,8片/包,包,7.48,月满好,杭州可悦卫生用品有限公司,杭州
346149,6924813790047,六年陈陈皮六礼盒,-,盒,13.3,-,江苏天成酒业股份有限公司,江苏东台
346436,6924857110580,黄潭酸菜,3KG,桶,14.4,黄潭,余姚市第五蔬菜精制厂,浙江
346486,6924882436105,百事可乐碳酸饮料_1250毫升,1.25L,瓶,4.40,百事,南京百事可乐饮料有限公司,南京
346544,6924817200504,福泰隆   富记香辣腐乳250g,250克,瓶,9.00,富记,福建省莆田大富食品有限公司,福建
346783,6924875564617,洁成一次性台布1.8*1.8,-,包,9.9,洁成,苏州市洁达化工塑料有限公司,15
346882,6924882811155,腐乳王,210克,瓶,7.5,木子,津市市十八子食品有限公司,184
347114,6924782252614,百年辣酱,200g,瓶,4,百年,滁州市百年食品有限公司,安微全椒
347345,6924762321156,滨崎心宠动物造型饼干 500g,500克/盒,盒,13.80,滨崎,广东滨崎控股集团有限公司,江门
347356,6924816800217,麻香辣腐乳300G,300G,瓶,13.8,百草园,绍兴百草园食品有限公司,浙江.绍兴
348022,6924737699037,100g百泉盒装江门黑凉粉,100克,盒,3,百泉,江门市新会区大泽百泉食品厂,50
348143,6924757020026,待定,待定,包,7.8,待定,佛山市啟盛卫生用品有限公司,佛山
348147,6924747800294,碧雪女人珍珠奶(椰子味)1*20,1*20,盒,9.6,碧雪,广东碧泉食品科技有限公司,广东佛山
348457,6924787600724,102g清凉薄荷糖,102克,包,3.5,鸿英,杭州鸿福食品有限公司,杭州
348589,6924747800652,碧雪花生豆腐花,280克,袋,11.1,豆世界,广东碧泉食品科技有限公司,广东.佛山
348716,6924747800393,碧雪豆浆晶,160克,包,7,豆世界,广东碧泉食品科技有限公司,广东
348782,6924686500125,鲜牛乳(屋236ml),236ml,盒,4.5,晨光,深圳市晨光乳业有限公司,深圳
348835,6924758258190,小飞燕香酥鱼仔 45g/包,50g/包,包,2.50,小飞燕,湖南省御膳房食品有限公司,湖南
348904,6924665888015,振汉休闲男袜,size 26,双,13.1,振汉,浙江振汉袜业有限公司,浙江
348905,6924665888176,振汉顺流无羽纱休闲男袜,size:26,双,11.0,振汉,浙江振汉袜业有限公司,上海
348919,6924665886028,振汉绅士休闲男袜,size 26,双,10.4,振汉,浙江振汉袜业有限公司,475
349054,6924710301162,960克洋槐蜂蜜,960克,袋,13.4,南方,江西黑五类食品有限责任公司,南方
349124,6924747800645,碧雪冰糖豆腐花280克,280克,袋,10.4,豆世界,广东碧泉食品科技有限公司,广东.佛山
349293,6924746200545,80克南北特麻辣素牛筋,80G,包,2.5,南北特,深圳市南北特贸易有限公司,湖南
349406,6924746200644,南北特 千禧蛋 35g 休闲食品,35g,包,3.0,南北特,深圳市南北特贸易有限公司,河北
349460,6924665887056,振汉休闲男袜,26,双,24.5,振汉,浙江振汉袜业有限公司,475
349500,6924686500026,甜牛奶乳饮品（砖250ml）,250ml,盒,3,晨光,深圳市晨光乳业有限公司,深圳
349589,6924665886035,振汉绅士休闲男袜,size 26,双,10.4,振汉,浙江振汉袜业有限公司,475
349594,6924651200012,连衣裙款号：N905 颜色:蓝色. 尺码:S码/155/80A.M码160/84A.L码165/88,款号：N905 颜色:蓝色. 尺码:S码,袋,8.8,ARMANDA,成都天时服装有限责任公司,浙江台州
349607,6924671666065,备得福油炒萝卜,100克,包,1,备得福,余姚市备得福菜业有限公司,佛山
349612,6924665883263,振汉时尚男船袜,26,双,9.9,振汉,浙江振汉袜业有限公司,475
349691,6924665865085,振汉三双装促销女袜,22,双,16.9,振汉,浙江振汉袜业有限公司,浙江
349699,6924653180039,脑力宝丸,0.2g*60s(浓缩丸),瓶,6,天慧,钓鱼台医药集团吉林天强制药股份有限公司,通化天立
349744,6924651200036,图案波点拼接袖短袖连衣裙款号：Q7980 颜色:白色. 尺码:S码/155/80A.M码160/84,款号：Q7980 颜色:白色. 尺码:S,袋,8.8,ARMANDA,成都天时服装有限责任公司,浙江台州
349776,6924665812218,振汉超薄中号童袜,size 14,双,7.9,振汉,浙江振汉袜业有限公司,475
349825,6924647200088,鼋汁狗肉,900克,盒,11.4,樊公,沛县樊公食品有限公司,江苏沛县
349877,6924665883201,振汉绣花运动男袜,26,双,8.6,振汉,浙江振汉袜业有限公司,浙江
349883,6924686550083,即食凉粉（砖255g）,255g,盒,1.6,晨光,深圳市晨光乳业有限公司,深圳
349890,6924665886288,振汉条纹暗花超薄男袜,size 26,双,8.50,振汉,浙江振汉袜业有限公司,上海
350037,6924665886158,振汉时尚休闲男袜,size 26,双,8.5,振汉时尚休闲男袜,浙江振汉袜业有限公司,浙江义乌
350079,6924708720036,口腔气管插管,"ID 4.0, Uncuffed 无囊型",个,20.4,HonAn,南京宏安医疗科技有限公司,上海
350129,6924665862121,振汉向阳花休闲女袜,22,双,13.2,振汉,浙江振汉袜业有限公司,浙江
350154,6924665817114,振汉彩虹条小号童袜,size12,双,12.8,振汉,浙江振汉袜业有限公司,上海
350177,6924671666126,备得福油煎榨菜丝,100克,包,1,备得福,余姚市备得福菜业有限公司,余姚
350199,6924746200361,南北特 长沙臭豆腐 80g 休闲食品,80g,包,7.0,南北特,深圳市南北特贸易有限公司,湖南
350232,6924665811532,振汉斑点狗小号童袜,size12,双,12.3,振汉,浙江振汉袜业有限公司,浙江
350256,6924665862275,振汉亮粉淑女船袜,22,双,5.9,振汉,浙江振汉袜业有限公司,浙江
350265,6924665871017,振汉运动男袜,26,双,7.9,振汉,浙江振汉袜业有限公司,上海
350275,6924665862220,振汉花边女袜,22,双,10.9,振汉,浙江振汉袜业有限公司,475
350301,6924686500262,乳酸乳饮料（屋236ml）236ml/盒,236ml/盒,盒,3.6,晨光,深圳市晨光乳业有限公司,深圳
350307,6924665888060,振汉炫彩曲线休闲男袜,size:26,双,9.5,振汉,浙江振汉袜业有限公司,475
350322,6924686500002,晨光100%纯牛奶（砖250ml）,250ml,瓶,2.3,晨光,深圳市晨光乳业有限公司,深圳
350435,6924665815028,振汉方块中号毛圈童袜,混色童袜,双,11.3,振汉,浙江振汉袜业有限公司,上海
350464,6924665886295,振汉细条提花超薄男袜,size 26,双,7.6,振汉,浙江振汉袜业有限公司,上海
350555,6924665816117,振汉舒适宝宝袜,10,双,12.8,振汉,浙江振汉袜业有限公司,上海
350597,6924665887032,振汉绣花休闲男袜,12,双,21.2,振汉,浙江振汉袜业有限公司,上海
350599,6924665862329,振汉唯美运动女船袜,22,双,11.5,振汉,浙江振汉袜业有限公司,475
350687,6924665886356,振汉绣花超薄男袜,size 26,双,7.2,振汉,浙江振汉袜业有限公司,上海
350707,6924665883232,飞跃运动袜,26,双,13.9,振汉,浙江振汉袜业有限公司,浙江
350744,6924665886073,振汉绅士休闲男袜,size 26,双,11.1,振汉,浙江振汉袜业有限公司,上海
350749,6924665888220,振汉时尚休闲男袜,size:26,双,12.1,振汉,浙江振汉袜业有限公司,475
350873,6924665817138,振汉菱形宝宝袜,size0,双,14.2,振汉,浙江振汉袜业有限公司,上海
350874,6924665888183,振汉波涌大脚板男袜,size:26,双,12.3,振汉,浙江振汉袜业有限公司,475
350878,6924665818135,振汉休闲女袜,22,双,7.9,振汉,浙江振汉袜业有限公司,浙江
350891,6924665862022,振汉花边绣花女袜,22,双,13.0,振汉,浙江振汉袜业有限公司,浙江
350898,6924586400358,吸尘器NK-103,NK-103,台,620.0,龙的,中山市龙的电器实业有限公司,中山市
350961,6924626098606,营养燕麦片（牛奶高钙）,600g/袋,袋,25.8,千名庄,汕头市千名庄食品有限公司,广东
351033,6924584901109,三洋彩电CK29F88/G,ck29F88S,台,1699.0,SAOYO,三洋电子(东莞)有限公司,中日合资
351123,6924665817084,振汉可爱牛小号童袜,size12,双,11.0,振汉,浙江振汉袜业有限公司,上海
351144,6924665886318,振汉时尚超薄男袜,size 26,双,11.9,振汉,浙江振汉袜业有限公司,上海
351441,6924584901185,三洋电视机CK25F78,CK25F78/台,台,9.0,SANYO,三洋电子(东莞)有限公司,中日合资
351492,6924594400142,奥灵奇杨梅罐头,950g/瓶,瓶,18.5,奥灵奇,奥灵奇食品有限公司,临海
351628,6924594400678,黄岩无衣蜜桔罐头,250g,瓶,5.8,奥灵奇,奥灵奇食品有限公司,浙江
351672,6924665822231,振汉字母加大号童袜,18,双,1.9,振汉,浙江振汉袜业有限公司,475
351681,6924665811020,振汉彩条小号童袜,size12,双,10.2,振汉,浙江振汉袜业有限公司,广东
351740,6924594400128,奥灵奇雪梨罐头950g,950g,瓶,10.8,奥灵奇,奥灵奇食品有限公司,临海
351806,6924665887087,振汉休闲男袜,26-28cm,双,23.1,振汉,浙江振汉袜业有限公司,上海
351822,6924584901161,三洋电视机CK29F98,CK29F98/台,台,704.0,SANYO,三洋电子(东莞)有限公司,中日合资
351858,6924594400647,糖水什锦水果罐头,250g,瓶,5.6,奥灵奇,奥灵奇食品有限公司,浙江
351908,6924586400327,吸尘器NK-101A,NK-101A,台,123.8,龙的,中山市龙的电器实业有限公司,中山
351997,6924584901086,三洋彩电CK29F68,CK29F68/台,台,11.3,SAOYO,三洋电子(东莞)有限公司,中日合资
352117,6924584900881,彩电CK25F90,CK25F90,台,633.4,SANYO,三洋电子(东莞)有限公司,中日合资
352150,6924584900928,彩电CK29F86P,CK29F86P,台,11.6,SANYO,三洋电子(东莞)有限公司,中日合资
352167,6924584901154,彩电ck34F90PN,ck34F90PN,台,5288.0,SAOYO,三洋电子(东莞)有限公司,中日合资
352266,6924594400104,奥灵奇黄岩无衣蜜桔罐头,950g/瓶,瓶,8.90,奥灵奇,奥灵奇食品有限公司,临海
352570,6924584900874,彩电CK21F90,CK21F90,台,748.0,SANYO,三洋电子(东莞)有限公司,中日合资
352600,6924665817091,振汉可爱牛中号童袜,size 14,双,13.8,振汉,浙江振汉袜业有限公司,上海
352603,6924513905192,荷氏维果-C香橙口味维生素C水果糖,34g×3/包,袋,5.2,荷氏,亿滋食品企业管理(上海)有限公司,广州
352679,6924594400111,奥灵奇中华珍宝罐头950g,950g,瓶,9.7,奥灵奇,奥灵奇食品有限公司,临海
352731,6924513905598,荷氏午夜风暴薄荷糖,34g/条,条,2.00,荷氏,亿滋食品企业管理(上海)有限公司,广州
352866,6924513905741,荷氏维果-C青柠口味维生素C水果糖,34g×3/包,袋,4.9,荷氏,亿滋食品企业管理(上海)有限公司,广州
353000,6924497210015,护肝片,0.35g*100s,瓶,13,华雨,哈尔滨华雨制药集团有限公司,哈尔滨华药
353058,6924584901048,三洋电视机CK25D58,CK25D58/台,台,9.7,SAOYO,三洋电子(东莞)有限公司,中日合资
353107,6924595400677,方形脚踏卫生桶PP,PP,个,29.9,哈耐斯,黄岩振华塑料厂,浙江
353217,6924570500026,小财星酒（浓香）500ml，52%vol，浓香型白酒,500ml，52%vol，浓香型白酒,瓶,8.2,小财星酒,贵州省仁怀市茅台镇台悦酒厂有限公司,云南
353318,6924547820102,美式杂菜,1*30*400g,袋,9.9,家家宜,合肥市家家宜工贸有限公司,合肥
353354,6924584901116,三洋电视机CK29F58,CK29F58/台,台,9.0,SAOYO,三洋电子(东莞)有限公司,中日合资
353499,6924569880832,生命维他六瓶装（成人装）,1g/片*60片瓶*6瓶盒,盒,198.00,生命维他,浙江华方生命科技有限公司,浙江杭州
353806,6924497968688,福达坊调和小磨香油 180ML 常用,180ml 零售价15元,瓶,16.00,福达坊,武汉福达食用油调料有限公司,武汉
353900,6924571788454,五香蛋（卤鸡蛋）  注：30克喜蛋,30克*100包,个,1.00,鲜八里,鲜八里集团有限公司,浙江
353979,6924514100831,福泰隆 诗蝶 柔棉贴身丝薄日用卫生巾250mm 20片,20片/包 24包/箱,包,5.90,诗蝶,杭州诗蝶卫生用品有限公司,浙江杭州
354045,6924464411681,宁夏250g枸杞,250克,袋,55.20,旭彤,宁夏中宁县旭彤枸杞开发有限公司,宁夏
354105,6924513905345,维果C菠萝,34克,支,2.0,荷氏,亿滋食品企业管理(上海)有限公司,广东广州
354123,6924514100732,福泰隆诗蝶立体护围10片/包 柔棉贴体不渗漏,10片/包 36包/箱,包,33.5,诗蝶,杭州诗蝶卫生用品有限公司,浙江杭州
